id,source,target,date,time,amount,currency
8a20daa5-ed50-4cbc-b861-19d842d9878c,d9f7e62e-8f9c-4a02-94e4-9a85033b1e05,cf60cf06-216e-46ea-a3d2-f6206adac907,01/04/2015,18:38:01,8.15189,
457fb805-60d7-4fa4-b3fc-35caaa473481,ccbbfcc0-c04a-45fb-9706-f37b94521d12,3eefb592-f3e0-4e96-98b3-123805d82656,01/05/2015,04:19:11,8.97552,
1c05a419-9caa-4ce3-8948-bba08a35b478,2bfa3574-47c2-4ee1-a234-efe3c31420fa,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/05/2015,04:27:02,3.82523,
c1fdd2b1-6465-478e-bfb3-2e5678e0924c,fe941f0c-2645-4b4d-aa7f-616f6b22870b,0fe8fd0c-14da-489f-a6a6-2befe75f42ef,01/05/2015,05:00:31,31.7097,
3cdbe819-8c4f-49fb-9ba5-e0eea22efceb,eb88a00a-52e8-417f-8f66-6561d20a97d8,16e42f90-7803-4d8e-841e-829369de1c34,01/05/2015,05:43:48,3.73269,
932cf196-67e0-41b0-b9b0-837f8b694ccc,7ba7c36b-6b22-44ae-ae0e-c46fc4716f1c,21b21658-26ab-4589-9fa3-f3931a09aeeb,01/05/2015,06:06:15,2.92081,
a69d8e74-bcec-44da-b324-fdf025ffff96,966de528-60cc-4987-b158-79d8292989d5,bcbc1699-1bd7-4fb4-a1c5-8140ab30a2c6,01/05/2015,07:01:53,3.52446,
a055222b-0ebe-46db-92e3-f655b07e678e,31eb8c17-de92-46b1-9495-f67993bc2bb5,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/05/2015,07:31:12,4.82481,
03e19f71-3d6f-4dc1-9437-8e2eab7717ee,6042c92c-4b42-4f4a-8fdf-7c7a96f27909,7e504867-c532-49b2-b7cd-8be5f10c7fce,01/05/2015,09:51:13,33.1111,
11e61f8c-9b1d-47b6-af41-7b3c838d7872,47875418-4ce8-4870-8aaa-e8ca62fa63ea,3d11ca33-c3b2-46ba-bfcd-b3e67f638682,01/05/2015,12:27:12,1.43682,
c562bdad-e790-4be2-8f9c-01a11a851160,eb41c444-e4c8-4bd6-950b-765b65efdd37,0fbaceda-f80c-4ced-8efd-c53ae648cc0c,01/05/2015,12:48:57,1.88903,
c2f20b60-1111-451e-9843-f26795ed072a,4bc418b5-35fb-45b8-bccf-ed3927d5e1f2,868fff25-659a-493e-90bb-51d8c6af0f01,01/05/2015,19:12:18,4.64862,
970efbb8-3aa3-4261-a364-852676ec3861,2b71c8cb-8069-4b08-9da3-c7870f44dae7,2248f513-84d0-4cb5-b9e4-d5c6cdfde4d6,01/05/2015,20:58:00,1.48663,
b5301023-d780-4bed-9b8a-67a46708e704,cab72e22-4a41-4bf8-a79f-6caddc6348cd,8e0fb1d2-09f5-4d6e-94e4-0f5f7d4065c5,01/05/2015,22:19:13,23.5422,
8df11318-da5e-447c-ab71-40454ad2fbd8,46093bba-b3a2-48c7-acbe-d318d5dadeb3,b280ac07-0fa5-4fc6-b83a-cc64534d3aed,01/05/2015,22:28:23,25.6037,
eeb20428-c063-42b4-b627-312cd246e9c0,4757345d-e663-49af-b4cb-e0ffbe38867a,d3af48b5-e804-49ec-9e78-36319aafc85e,01/06/2015,00:28:16,0.121044,
94ab6569-7256-4000-8516-9660afbd02e4,13a4aa2c-9924-44f2-a518-3241583c2116,ecec69a4-6cb1-4f21-9c2e-5de94e9c3fb6,01/06/2015,01:24:40,5.74835,
05a4fc2a-0996-4b83-9763-25c1ba32a99b,78ffe772-ec22-4c1c-813c-f5b9376f407f,c61ca75d-a2c9-4edb-b491-ee4891b8574d,01/06/2015,07:28:44,9.31094,
363645f9-9be8-4969-bc6a-72c9e23fe0a7,11c9de39-9ce8-44ab-9080-850f07b32a8e,79020335-d522-4ed1-8ab3-60f786b636c3,01/06/2015,07:28:46,1.0328,
ce64421e-4045-4e12-9337-2bdbaa0b83f7,6331550b-7db6-4762-954d-f0038b10be1e,206be578-7faa-4c8e-94e5-0cb87ef8297d,01/06/2015,08:51:57,19.5527,
172322c2-9c75-4122-9dc5-8ac0dd5b66e0,a20d8a51-182b-427d-a284-ad087b66fd5d,2132a902-7930-405a-aca0-da0160c06b4e,01/06/2015,09:57:50,5.80177,
106b819d-94af-4fb5-b1df-cda9e5c4a684,da74bc82-78df-4e93-877d-270411dbd40f,8a31a402-57f0-4b0b-9c8c-b37890b0d54c,01/06/2015,11:04:05,0.952861,
1b9cb199-589f-4c35-9592-1e9d857e6cc1,53b32fac-f5f5-406a-97c4-e621fe830f42,ce492e84-1162-4c3f-a886-64bff1af1ca0,01/06/2015,12:12:06,2.06259,
0004e5e4-c43a-4176-a411-3e1f734264b4,7f85e94c-8d33-4260-bd75-1984f1a16d21,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/06/2015,15:23:44,17.7051,
f6040758-0cfa-4a74-9956-6d80548615e1,5bb048d8-b793-4a38-81e7-60786d394eeb,e17a755e-e1d4-47a4-860a-88080c2ad70c,01/06/2015,17:54:23,4.92081,
c2fe7b6c-a3d1-44b2-a638-456a360fa4a5,d9354ff6-1beb-4092-a66c-649b268214de,af5cca68-a8d4-4acc-a8f8-253db0075bf9,01/06/2015,21:06:41,10.3591,
803b0009-705f-4a70-a701-d9a6fad3fee8,cab72e22-4a41-4bf8-a79f-6caddc6348cd,ecec69a4-6cb1-4f21-9c2e-5de94e9c3fb6,01/06/2015,22:37:35,1.51159,
78816a74-1e41-48ed-bce2-82f93ae5badc,0232a7c4-4d94-4aba-a5c0-332122e9ee32,9c1a02be-e1df-41df-b165-e13ebe0a5446,01/06/2015,22:57:06,19.7559,
a77349f2-4b5d-46da-8f7e-237d4e720097,715c016b-0eff-44fe-8b84-cf207d13eca9,ad964847-eecb-4e52-95fc-a3d05a6bc3f7,01/06/2015,23:15:40,25.3798,
f369ddd4-40b9-444e-a891-6098773ff1c9,10505796-a0c2-4dcf-84e6-67dae0c47c95,73abd5d5-c439-45bb-8d94-f3da62015a72,01/06/2015,23:25:06,0.843946,
735bb4e0-626a-4e7d-a0a8-228c982a5abc,e75d6b48-4003-4a48-812b-9768e44434e7,ece9abe2-0083-4d69-ae31-57a37f771ca5,01/06/2015,23:31:41,7.03361,
59ee47ab-9e9e-4eb7-8fd2-7436985fcf0c,b280ac07-0fa5-4fc6-b83a-cc64534d3aed,eabe1a1f-66fa-4f3c-867c-d5d2e10ce0fc,01/07/2015,01:18:16,12.175,
e8b9f7b7-08fc-4b02-8151-399bd17029fe,88caa0c0-e16b-4096-bb39-8e74f7e3dc10,b38407d9-925c-4d79-bfb3-2c588cdfe814,01/07/2015,04:50:52,9.04931,
1f0f61c1-624d-4227-b3da-0afd634e94bd,b38407d9-925c-4d79-bfb3-2c588cdfe814,7f6a2fb7-65a0-4565-a0d3-3dbd4b688ed8,01/07/2015,09:50:02,6.73839,
b2219570-57c1-4385-a6e9-548d4be8a50c,ab1ef935-eb80-4bc1-a82f-d2ef31859b1a,ff608ac9-673c-4a9d-89f7-7cc2c9743c1d,01/07/2015,18:12:42,1.45637,
595b8738-b087-4132-be40-cbf1eb10140d,da3df803-e694-48c1-8e08-e81134830d4b,a30868dd-ac15-4781-9ee3-6114cc27b587,01/07/2015,19:15:47,2.73775,
e5b4b0de-b156-4783-95ca-04fba7c98d1d,917790e1-acdb-488b-9b5e-52ebe03d442a,f203c644-db5e-492d-81f1-3977d966936f,01/07/2015,20:09:43,0.218058,
68ca7e34-48b3-43f2-a4c2-e255a073be31,4bdfe183-a103-46b2-8126-299e27616228,27b48d69-dc0e-41c0-8d17-163c5b412279,01/07/2015,21:23:19,0.661773,
b81d25bb-b075-477d-9c0d-b4ae0f01d46b,1c323eb5-f70b-4b8c-aa94-7c71dbaceaa4,e34525b5-1f1a-49f7-9f82-3e3229bab4dc,01/07/2015,22:00:46,2.46654,
848f4387-509b-4bb8-9d83-41f1525a5570,7927a13f-bdd8-4783-abaa-cf214cbfea5a,27b4d474-8835-49d6-b6fe-4506bd7517ab,01/08/2015,03:55:27,3.56201,
119d8a63-6dac-4e98-ba93-e4f1ccc212f8,5e430d62-97e7-4b6d-82be-0fc689a109f9,2eab8aed-b0b1-47b0-942a-69300714af21,01/08/2015,07:39:18,15.5304,
9ff711b3-b782-4e1d-af6a-db1f5433cbb0,931dd9d1-0f62-4572-8242-a79df8cb2f7c,40ed21f1-56ee-49e3-b77b-ffd3491726ae,01/08/2015,08:02:28,9.18187,
4dd29688-11e0-4614-99fc-928abb0cb9b6,6510c03f-65d7-416f-8582-b86e1ae4163e,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/08/2015,10:04:40,25.2516,
a3f7de46-d654-4423-ae16-91de4d914378,6cd9374d-b13a-459d-bccc-e0522a3bc836,11c9de39-9ce8-44ab-9080-850f07b32a8e,01/08/2015,13:06:37,13.4677,
44a2e93f-b5fd-4f18-b056-634facae3d1a,590c1bb8-1ff4-4ebe-8488-fe8dd413d4a3,e5cff993-2153-4b70-95ef-40c20590f2f2,01/08/2015,14:56:52,2.18778,
cb0a8e74-a0fd-4be0-89cb-6a58494488e9,889df52d-1cc3-4717-9c2c-a3040797873e,9c635409-68fb-4790-8869-dfbb240a7b50,01/08/2015,15:48:15,15.7424,
eec3861c-34de-40ca-a9a2-99478ce6ba8b,7afa789d-bf12-44c2-8eb9-43654ca4ccf1,102eca3f-dc46-4e67-b443-763f0d5ab1c1,01/08/2015,17:13:25,28.7733,
36bd83b3-bcd3-4143-ab1f-e82db4e91b73,255abe69-b8ac-4099-b329-e0ce7734ee60,f8093379-121c-41f4-88ce-4994e13c74d7,01/08/2015,17:33:27,0.596425,
eba5dc4f-744f-4cc1-af87-e329b549e5f9,9ca76d5e-0dfe-4267-a72a-2b2a509b28fd,0184a2be-c3b3-49c4-a353-abbc5bc5de39,01/08/2015,19:00:24,60.4982,
c47e1f47-c928-4735-89cb-e8353dad7916,80eaa3da-ff22-41f0-9fc5-450052c3a764,7199c9ad-cd53-4ad0-8c05-a22149dbc8ac,01/08/2015,22:06:02,10.3479,
0b236ef8-75f4-4ca1-9c5e-00eecc4394fc,eed21229-d978-4c21-a62c-721baa24840e,766e1525-312d-486a-87c2-0a60d37cc88d,01/09/2015,02:02:46,14.0626,
aabea379-3f28-4fc2-9b2f-831a68608474,27a07652-e18d-48f8-8478-27e732925397,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/09/2015,02:06:28,7.80364,
ab5badea-c422-48c2-81e1-c1f6472ca0ed,c942c40b-7110-4750-b92d-15ba13a04e57,8fe5a6d4-a5d8-4628-a1e6-72c1eac2af53,01/09/2015,02:11:39,26.0796,
d173b501-fe64-408d-b4f9-c5a38e332d21,75a53f4f-bc37-487a-9baf-8fdfe1351beb,ed71c2ef-98b5-4b04-bd0f-fd7acf64a001,01/09/2015,02:29:17,9.84199,
3a16b97d-0d9a-44b2-a382-136a18b03796,18e820f9-7ead-45bb-bb5a-b7fdaf69bcfa,bc7f8e5a-c2ef-4286-b92c-66d696fe6274,01/09/2015,04:26:16,4.00139,
85a3dd5b-1267-4548-ac5b-8ebc2b0927c1,96bed2a8-a4d5-49d4-acc0-d168d0a9a6e2,78c50c60-9777-4413-abaf-34c3815a4d0b,01/09/2015,04:55:40,3.42894,
3d7866c8-9124-4e91-87b4-20575d0a07a7,14d41e92-78aa-4699-ba4e-c646b6880ca3,4a8b9838-8f6f-4b8f-bd7f-f95fa0fd1d1d,01/09/2015,05:28:46,3.81638,
0023b5b5-35fe-41a6-8122-7b293ab2303d,773d2745-7c0c-4ec0-95d1-180a384316da,b41d3670-0eb9-468e-82d8-356dc2c8d7dc,01/09/2015,05:37:54,10.7201,
a2117cfa-a739-4c0b-8192-7ad12a1ec02d,d7d49f2f-7a64-429a-a97e-d317d5365baf,6d9c355c-c89f-4e5f-bd64-c6a39241f0bd,01/09/2015,07:43:31,31.914,
23801aa1-8c3b-4a1a-be45-cadb15d6b7e5,22f39f06-54b6-4f87-a448-bcef83a83bb6,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/09/2015,08:27:27,2.10964,
2329a6e4-c5d5-4248-a2c9-08ba929fd54a,6510c03f-65d7-416f-8582-b86e1ae4163e,0f6f56bb-ed0c-45d4-a0ba-a8293d22fcc2,01/09/2015,12:03:03,21.0361,
78903cc5-fe07-40e9-b7ab-fd63cf55e16e,8254ce4d-f8c1-4118-a75c-02f48a8bf5fe,623129a9-c008-400a-ba10-cc6270861e88,01/09/2015,12:08:13,0.0829814,
7dd1074b-2aeb-4ef6-aebf-3a5d81c0dbee,eb2f77a2-d0f8-4e74-a1f2-e30384c98f5e,28b86e99-c94e-4d58-a3f9-3ea529778a7c,01/09/2015,15:38:48,10.3197,
f1b36eab-fef7-436c-9c6b-3c56fffcf7e0,c75f41da-8afe-4ba5-9355-8443d2826f94,dbb47ff3-c1d4-456a-a095-fcba688d6d52,01/09/2015,16:00:26,7.07989,
b2faeacd-00b9-4a61-a2d0-51e265c4b24d,9901fb80-a535-4104-b442-a7c5688a4972,3d4e8f5d-1f0c-4ee9-adc1-445467f53a63,01/09/2015,16:24:28,4.56648,
bb2acd4d-6e2b-4ee9-a4b5-71cb63c996e9,0fe8fd0c-14da-489f-a6a6-2befe75f42ef,fcb53be7-3fd8-4369-a617-6dcb30808426,01/09/2015,17:28:37,2.58751,
6b9b357d-85b9-484b-876b-a67a5218da93,7f85e94c-8d33-4260-bd75-1984f1a16d21,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/09/2015,20:36:52,9.31663,
5dcb0d69-b3b1-4e24-afd0-1a74c1c39fce,8e2e2e28-46d2-4d7e-85ff-a90fb39486aa,20fc7db2-a66b-475d-a93a-6fcdbee0ed84,01/09/2015,20:38:33,0.180147,
03463853-5e05-4c9a-b221-90cf2ba5f53a,eeaa5b59-acf7-4b9c-a083-b9aaace178de,39e27fa9-36ed-482c-bfd5-111745ec9e59,01/09/2015,22:18:25,4.7088,
0e9eaaa9-3c02-465f-9c09-7bb9bd93b83e,9a37289e-b1ea-47b3-bfcf-090fc7d4887b,8f16d15f-2ced-4151-88c7-4ff5cf7d253c,01/09/2015,23:05:31,8.8182,
581def90-e19f-4674-ad06-6a031a95bc56,f203c644-db5e-492d-81f1-3977d966936f,f9602390-5a66-4724-9f56-fe777be6b78a,01/09/2015,23:34:13,32.3689,
b6d8f3e6-27fe-45ed-985e-48fcb1e178a2,7c7f01fd-ecc6-4180-83fb-b3d0ef8e0aed,d4333539-63dc-48a7-ab6d-2e74a04f232a,01/10/2015,00:32:39,2.99244,
60235a9e-8459-4771-a28e-4b50cf56bbee,d5916fa0-f702-4cf8-8ff7-0d7dfb894e58,dda68072-e5dc-488d-a986-098452dc7fcb,01/10/2015,01:26:23,8.75389,
ac8ad4cb-799b-4c48-9e2b-af496097afee,36b58604-ac17-4f37-8dc3-8eb447261d99,a52db581-a4cb-4487-a571-58ff08547768,01/10/2015,02:53:09,0.484461,
168f6966-fe8b-48dc-a2cd-74499abce454,10505796-a0c2-4dcf-84e6-67dae0c47c95,6a30c10e-71ce-45b9-b68c-764ac181ec29,01/10/2015,04:59:15,30.6834,
4aef8e9c-5acd-40bc-ae6c-01a035123783,a484f57a-ab19-4969-8f20-eb1b79a18df1,033d8fb5-b348-4abf-92b0-7d2aaeb5a7ae,01/10/2015,13:03:52,1.79815,
94a43b0d-1c83-45fa-909a-c5ce56b126f0,b2eef84a-4f6a-4f09-aa0b-dc501ffe04fc,be5a9198-32e1-4922-a8bd-aa3825c75d26,01/10/2015,13:24:12,1.16326,
701b258f-88f7-47e8-9484-0addb3fc7049,33abaa94-c6c2-4436-897c-cf36f968acc8,19ce1dd2-f9e8-4a59-9261-7bbd4dba0398,01/10/2015,14:58:26,3.61459,
496b3823-7fb4-40f4-8eac-4fb11f8abe62,cc5baa44-ed01-4f47-b76d-caa0c9d60c3c,c04e6666-a04a-43e5-97ea-f84238a7e333,01/10/2015,15:28:54,0.783639,
2c336c81-e8e6-4ff3-9e2d-54769e29e655,22f39f06-54b6-4f87-a448-bcef83a83bb6,c3ee686d-ed12-4875-99db-15bc02381976,01/10/2015,17:06:27,3.5542,
d4d96786-ede2-49b3-b07e-abb94656e640,a9a55a1f-d9c3-4219-91fe-74cdb8e28b90,d113ed88-3cb0-4ba7-898d-8f05bf9e1811,01/10/2015,22:17:15,20.4166,
34298430-51f3-4423-a7df-2ac7e1180eed,cb5ddf15-1299-4c00-86e4-f904e2b998d5,2bef971a-f3d1-495c-b302-18ba49afb6fe,01/10/2015,22:28:02,13.1304,
a8efc9a8-028d-4418-9333-dd4ea3c254bf,82bb6210-4aa6-4e76-b581-0db05e61f474,1b74916e-c075-458c-af3d-48a24fd84441,01/10/2015,23:45:17,6.59496,
4d6f536e-97d7-47f3-8f62-2d5c91745209,999aeafd-bb36-47d5-9875-bb8271d002b2,4ecace0b-2d64-4b70-9286-183dd375b671,01/10/2015,23:46:02,15.409,
a507e6b8-328f-48f4-b679-d61a75a61dff,03a8d968-ba02-4166-a767-8fc80b7c064a,47b5f4b0-be88-442c-ad93-11e31f1ca09b,01/10/2015,23:57:18,13.368,
78808a07-42c1-401f-bbe2-1b43bdf9e900,8e2e2e28-46d2-4d7e-85ff-a90fb39486aa,2472065c-abab-4c23-ada6-8de92b95427b,01/11/2015,04:12:49,2.35153,
2b93651f-ec1b-4b9c-ae94-91aa85dbcd7f,0d5af618-3b60-477a-832e-3e9619d5a396,3907224c-4dd1-4758-9956-b3435dadb668,01/11/2015,05:48:33,9.45044,
78870cfe-35c4-4748-b027-a1d8ea06b0c4,c731a943-1c76-48fe-9396-6f2081fed2fa,f8c3e8e0-222c-43d7-b606-34fe017b6869,01/11/2015,06:21:55,12.2016,
6fd10a09-f191-4c4a-b03c-afa94a1a2b3c,b341d3f9-6857-4681-a2f8-601815860803,d4333539-63dc-48a7-ab6d-2e74a04f232a,01/11/2015,06:39:37,3.00511,
1c554191-0492-4957-a6c0-b0928063a76b,6719420c-ec22-482e-8f11-5a4c1e439423,78507a74-8959-4de6-8a49-7a3c72a4ad30,01/11/2015,11:17:59,4.87065,
b0cd0df7-611d-4fb1-9636-5937f65e6689,557abeff-781f-4cad-bfa0-a6e059b79beb,6dccbddf-d1f0-45f4-984c-6600703e7415,01/11/2015,11:30:56,4.57251,
4c7b0b10-c1a5-4cd7-9d92-b48040a83047,21b21658-26ab-4589-9fa3-f3931a09aeeb,7e71125d-d7a5-4bb7-91a3-9596fb26837f,01/11/2015,14:31:32,7.66005,
e863561e-28dc-4ad7-8980-59f087658eb5,5a7617fd-f899-4e3c-a5a5-edbf41f356cc,d6af4bd8-f5e2-4419-b0dc-4ec1e31d611a,01/11/2015,15:25:03,21.5375,
c1cd3c2d-03f1-441f-a51c-925080f9c56d,6eabef85-23b0-4655-968c-cbe038ff36dc,a44817b4-ea69-4db0-8e90-c61bdda9b1fd,01/11/2015,19:29:33,21.505,
0396142b-2ad7-4b67-ac9d-ee067c6bef4f,d6ddcf2a-82da-4300-9cd8-9871ef1d95e7,efb5556d-0328-4c47-85c8-1388a6877222,01/11/2015,19:30:22,13.087,
31de8696-e438-445d-b754-bb916d548730,7afa789d-bf12-44c2-8eb9-43654ca4ccf1,102eca3f-dc46-4e67-b443-763f0d5ab1c1,01/11/2015,20:22:02,0.858834,
